"yaw [deg], yaw_time [ms], yaw_crc"
"-642.58,14075,13432.42"
"-642.88,14090,13447.12"
"-643.18,14105,13461.82"
"-643.47,14120,13476.53"
"-643.76,14135,13491.24"
"-644.04,14150,13505.96"
"-644.32,14165,13520.68"
"-644.58,14180,13535.42"
"-644.85,14195,13550.15"
"-645.10,14210,13564.90"
"-645.35,14225,13579.65"
"-645.59,14240,13594.41"
"-645.83,14255,13609.17"
"-646.06,14270,13623.94"
"-646.29,14285,13638.71"
"-646.51,14300,13653.49"
"-646.73,14315,13668.27"
"-646.95,14330,13683.05"
"-647.17,14345,13697.83"
"-647.39,14360,13712.61"
"-647.61,14375,13727.39"
"-647.84,14390,13742.16"
"-648.06,14405,13756.94"
"-648.29,14420,13771.71"
"-648.51,14435,13786.49"
"-648.75,14450,13801.25"
"-648.97,14465,13816.03"
"-649.21,14480,13830.79"
"-649.44,14495,13845.56"
"-649.68,14510,13860.32"
"-649.93,14525,13875.07"
"-650.17,14540,13889.83"
"-650.42,14555,13904.58"
"-650.67,14570,13919.33"
"-650.92,14585,13934.08"
"-651.17,14600,13948.83"
"-651.39,14615,13963.61"
"-651.62,14630,13978.38"
"-651.84,14645,13993.16"
"-652.08,14660,14007.92"
"-652.32,14675,14022.68"
"-652.58,14690,14037.42"
"-652.85,14705,14052.15"
"-653.13,14720,14066.87"
"-653.42,14735,14081.58"
"-653.71,14750,14096.29"
"-654.03,14765,14110.97"
"-654.38,14780,14125.62"
"-654.75,14795,14140.25"
"-655.15,14810,14154.84"
"-655.57,14825,14169.43"
"-655.98,14840,14184.02"
"-656.41,14855,14198.59"
"-656.82,14870,14213.18"
"-657.23,14885,14227.77"
"-657.62,14900,14242.38"
"-658.00,14915,14257.00"
"-658.39,14930,14271.61"
"-658.77,14945,14286.23"
"-659.17,14960,14300.83"
"-659.57,14975,14315.43"
"-659.99,14990,14330.01"
"-660.41,15005,14344.59"
"-660.84,15020,14359.16"
"-661.28,15035,14373.72"
"-661.72,15050,14388.28"
"-662.17,15065,14402.83"
"-662.60,15080,14417.40"
"-663.04,15095,14431.96"
"-663.47,15110,14446.53"
"-663.91,15125,14461.09"
"-664.34,15140,14475.66"
"-664.78,15155,14490.21"
"-665.23,15170,14504.77"
"-665.66,15185,14519.34"
"-666.10,15200,14533.90"
"-666.54,15215,14548.46"
"-666.98,15230,14563.02"
"-667.42,15245,14577.58"
"-667.86,15260,14592.14"
"-668.31,15275,14606.69"
"-668.75,15290,14621.25"
"-669.19,15305,14635.81"
"-669.63,15320,14650.37"
"-670.06,15335,14664.94"
"-670.49,15350,14679.51"
"-670.91,15365,14694.09"
"-671.34,15380,14708.66"
"-671.74,15395,14723.26"
"-672.14,15410,14737.86"
"-672.52,15425,14752.48"
"-672.90,15440,14767.10"
"-673.28,15455,14781.72"
"-673.66,15470,14796.34"
"-674.02,15485,14810.98"
"-674.38,15500,14825.62"
"-674.73,15515,14840.27"
"-675.08,15530,14854.92"
"-675.42,15545,14869.58"
"-675.76,15560,14884.24"
"-676.08,15575,14898.92"
"-676.39,15590,14913.61"
"-676.70,15605,14928.30"
"-677.01,15620,14942.99"
"-677.30,15635,14957.70"
"-677.61,15650,14972.39"
"-677.92,15665,14987.08"
"-678.22,15680,15001.78"
"-678.53,15695,15016.47"
"-678.84,15710,15031.16"
"-679.16,15725,15045.84"
"-679.47,15740,15060.53"
"-679.79,15755,15075.21"
"-680.11,15770,15089.89"
"-680.44,15785,15104.55"
"-680.79,15800,15119.21"
"-681.13,15815,15133.87"
"-681.47,15830,15148.53"
"-681.82,15845,15163.18"
"-682.17,15860,15177.83"
"-682.53,15875,15192.47"
"-682.88,15890,15207.12"
"-683.23,15905,15221.76"
"-683.59,15920,15236.41"
"-683.95,15935,15251.05"
"-684.31,15950,15265.69"
"-684.67,15965,15280.33"
"-685.02,15980,15294.98"
"-685.37,15995,15309.63"
"-685.72,16010,15324.28"
"-686.07,16025,15338.93"
"-686.41,16040,15353.59"
"-686.74,16055,15368.25"
"-687.07,16070,15382.93"
"-687.37,16085,15397.62"
"-687.68,16100,15412.32"
"-687.96,16115,15427.04"
"-688.24,16130,15441.76"
"-688.50,16145,15456.50"
"-688.77,16160,15471.23"
"-689.03,16175,15485.97"
"-689.30,16190,15500.70"
"-689.56,16205,15515.44"
"-689.83,16220,15530.17"
"-690.09,16235,15544.91"
"-690.34,16250,15559.66"
"-690.57,16265,15574.43"
"-690.79,16280,15589.21"
"-690.98,16295,15604.02"
"-691.18,16310,15618.82"
"-691.39,16325,15633.61"
"-691.60,16340,15648.39"
"-691.83,16355,15663.17"
"-692.07,16370,15677.93"
"-692.32,16385,15692.67"
"-692.59,16400,15707.41"
"-692.88,16415,15722.12"
"-693.17,16430,15736.83"
"-693.47,16445,15751.53"
"-693.76,16460,15766.24"
"-694.06,16475,15780.94"
"-694.36,16490,15795.64"
"-694.66,16505,15810.33"
"-694.96,16520,15825.04"
"-695.27,16535,15839.73"
"-695.57,16550,15854.43"
"-695.90,16565,15869.10"
"-696.22,16580,15883.78"
"-696.55,16595,15898.45"
"-696.89,16610,15913.11"
"-697.24,16625,15927.76"
"-697.59,16640,15942.41"
"-697.95,16655,15957.05"
"-698.32,16670,15971.68"
"-698.68,16685,15986.32"
"-699.06,16700,16000.94"
"-699.43,16715,16015.57"
"-699.82,16730,16030.18"
"-700.22,16745,16044.78"
"-700.62,16760,16059.38"
"-701.04,16775,16073.96"
"-701.45,16790,16088.55"
"-701.86,16805,16103.13"
"-702.29,16820,16117.71"
"-702.72,16835,16132.28"
"-703.16,16850,16146.84"
"-703.60,16865,16161.40"
"-704.04,16880,16175.96"
"-704.47,16895,16190.53"
"-704.92,16910,16205.08"
"-705.37,16925,16219.63"
"-705.80,16940,16234.20"
"-706.23,16955,16248.77"
"-706.65,16970,16263.35"
"-707.08,16985,16277.92"
"-707.49,17000,16292.51"
"-707.90,17015,16307.10"
"-708.31,17030,16321.69"
"-708.70,17045,16336.29"
"-709.09,17060,16350.91"
"-709.47,17075,16365.53"
"-709.85,17090,16380.15"
"-710.22,17105,16394.78"
"-710.58,17120,16409.42"
"-710.94,17135,16424.06"
"-711.28,17150,16438.72"
"-711.61,17165,16453.39"
"-711.94,17180,16468.05"
"-712.25,17195,16482.75"
"-712.56,17210,16497.44"
"-712.85,17225,16512.15"
"-713.12,17240,16526.88"
"-713.39,17255,16541.61"
"-713.66,17270,16556.34"
"-713.93,17285,16571.07"
"-714.19,17300,16585.80"
"-714.46,17315,16600.54"
"-714.72,17330,16615.28"
"-714.97,17345,16630.03"
"-715.21,17360,16644.79"
"-715.45,17375,16659.55"
"-715.67,17390,16674.33"
"-715.90,17405,16689.10"
"-716.12,17420,16703.88"
"-716.35,17435,16718.65"
"-716.58,17450,16733.42"
"-716.82,17465,16748.18"
"-717.07,17480,16762.93"
"-717.34,17495,16777.65"
"-717.61,17510,16792.38"
"-717.90,17525,16807.10"
"-718.19,17540,16821.81"
"-718.49,17555,16836.51"
"-718.79,17570,16851.21"
"-719.11,17585,16865.89"
"-719.42,17600,16880.58"
"-719.77,17615,16895.23"
"-720.12,17630,16909.88"
"-720.49,17645,16924.51"
"-720.86,17660,16939.14"
"-721.25,17675,16953.75"
"-721.65,17690,16968.35"
"-722.03,17705,16982.97"
"-722.43,17720,16997.57"
"-722.83,17735,17012.17"
"-723.23,17750,17026.77"
"-723.64,17765,17041.36"
"-724.06,17780,17055.94"
"-724.48,17795,17070.52"
"-724.91,17810,17085.09"
"-725.35,17825,17099.64"
"-725.79,17840,17114.21"
"-726.22,17855,17128.78"
"-726.66,17870,17143.34"
"-727.10,17885,17157.90"
"-727.54,17900,17172.46"
"-727.98,17915,17187.02"
"-728.41,17930,17201.59"
"-728.83,17945,17216.17"
"-729.23,17960,17230.77"
"-729.64,17975,17245.36"
"-730.04,17990,17259.96"
"-730.46,18005,17274.54"
"-730.86,18020,17289.14"
"-731.28,18035,17303.72"
"-731.68,18050,17318.32"
"-732.08,18065,17332.92"
"-732.46,18080,17347.54"
"-732.84,18095,17362.16"
"-733.22,18110,17376.78"
"-733.60,18125,17391.40"
"-733.99,18140,17406.01"
"-734.39,18155,17420.61"
"-734.80,18170,17435.20"
"-735.21,18185,17449.79"
"-735.62,18200,17464.38"
"-736.03,18215,17478.97"
"-736.42,18230,17493.57"
"-736.81,18245,17508.19"
"-737.20,18260,17522.80"
"-737.59,18275,17537.40"
"-737.98,18290,17552.02"
"-738.38,18305,17566.62"
"-738.77,18320,17581.23"
"-739.17,18335,17595.83"
"-739.56,18350,17610.44"
"-739.94,18365,17625.06"
"-740.33,18380,17639.67"
"-740.73,18395,17654.27"
"-741.11,18410,17668.89"
"-741.51,18425,17683.49"
"-741.91,18440,17698.09"
"-742.29,18455,17712.71"
"-742.68,18470,17727.32"
"-743.06,18485,17741.94"
"-743.44,18500,17756.55"
"-743.82,18515,17771.18"
"-744.22,18530,17785.78"
"-744.61,18545,17800.38"
"-745.02,18560,17814.98"
"-745.43,18575,17829.57"
"-745.84,18590,17844.16"
"-746.25,18605,17858.75"
"-746.67,18620,17873.33"
"-747.09,18635,17887.91"
"-747.51,18650,17902.49"
"-747.93,18665,17917.07"
"-748.35,18680,17931.65"
"-748.77,18695,17946.23"
"-749.20,18710,17960.80"
"-749.63,18725,17975.37"
"-750.07,18740,17989.93"
"-750.49,18755,18004.51"
"-750.91,18770,18019.09"
"-751.34,18785,18033.66"
"-751.75,18800,18048.25"
"-752.17,18815,18062.83"
"-752.59,18830,18077.41"
"-753.00,18845,18092.00"
"-753.43,18860,18106.57"
"-753.84,18875,18121.16"
"-754.26,18890,18135.74"
"-754.69,18905,18150.30"
"-755.13,18920,18164.87"
"-755.57,18935,18179.43"
"-756.02,18950,18193.98"
"-756.47,18965,18208.53"
"-756.92,18980,18223.08"
"-757.38,18995,18237.62"
"-757.83,19010,18252.17"
"-758.29,19025,18266.71"
"-758.75,19040,18281.25"
"-759.22,19055,18295.78"
"-759.68,19070,18310.32"
"-760.15,19085,18324.85"
"-760.63,19100,18339.38"
"-761.09,19115,18353.91"
"-761.57,19130,18368.43"
"-762.05,19145,18382.95"
"-762.52,19160,18397.47"
"-763.00,19175,18412.00"
"-763.48,19190,18426.52"
"-763.96,19205,18441.04"
"-764.44,19220,18455.56"
"-764.93,19235,18470.07"
"-765.41,19250,18484.59"
"-765.91,19265,18499.09"
"-766.40,19280,18513.60"
"-766.90,19295,18528.10"
"-767.40,19310,18542.60"
"-767.90,19325,18557.10"
"-768.38,19340,18571.62"
"-768.87,19355,18586.13"
"-769.36,19370,18600.64"
"-769.84,19385,18615.16"
"-770.31,19400,18629.69"
"-770.79,19415,18644.21"
"-771.25,19430,18658.75"
"-771.71,19445,18673.29"
"-772.16,19460,18687.84"
"-772.61,19475,18702.39"
"-773.06,19490,18716.94"
"-773.50,19505,18731.49"
"-773.95,19520,18746.05"
"-774.38,19535,18760.62"
"-774.80,19550,18775.20"
"-775.22,19565,18789.78"
"-775.64,19580,18804.36"
"-776.04,19595,18818.96"
"-776.43,19610,18833.57"
"-776.80,19625,18848.20"
"-777.16,19640,18862.84"
"-777.52,19655,18877.48"
"-777.86,19670,18892.14"
"-778.18,19685,18906.81"
"-778.49,19700,18921.51"
"-778.80,19715,18936.20"
"-779.08,19730,18950.91"
"-779.36,19745,18965.64"
"-779.63,19760,18980.37"
"-779.89,19775,18995.11"
"-780.13,19790,19009.87"
"-780.36,19805,19024.64"
"-780.58,19820,19039.42"
"-780.79,19835,19054.21"
"-780.98,19850,19069.02"
"-781.16,19865,19083.84"
"-781.33,19880,19098.67"
"-781.48,19895,19113.52"
"-781.61,19910,19128.39"
"-781.75,19925,19143.25"
"-781.87,19940,19158.13"
"-781.99,19955,19173.01"
"-782.11,19970,19187.89"
"-782.23,19985,19202.77"
"-782.35,20000,19217.65"
"-782.48,20015,19232.52"
"-782.61,20030,19247.39"
"-782.74,20045,19262.26"
"-782.87,20060,19277.13"
"-783.01,20075,19291.99"
"-783.13,20090,19306.87"
"-783.27,20105,19321.73"
"-783.40,20120,19336.60"
"-783.52,20135,19351.48"
"-783.66,20150,19366.34"
"-783.80,20165,19381.20"
"-783.94,20180,19396.05"
"-784.11,20195,19410.89"
"-784.28,20210,19425.72"
"-784.46,20225,19440.54"
"-784.66,20240,19455.34"
"-784.86,20255,19470.14"
"-785.08,20270,19484.92"
"-785.29,20285,19499.71"
"-785.51,20300,19514.49"
"-785.73,20315,19529.27"
"-785.93,20330,19544.07"
"-786.12,20345,19558.88"
"-786.31,20360,19573.69"
"-786.48,20375,19588.52"
"-786.63,20390,19603.37"
"-786.77,20405,19618.23"
"-786.90,20420,19633.10"
"-787.02,20435,19647.98"
"-787.16,20450,19662.84"
"-787.28,20465,19677.72"
"-787.42,20480,19692.58"
"-787.54,20495,19707.46"
"-787.66,20510,19722.34"
"-787.78,20525,19737.22"
"-787.90,20540,19752.10"
"-788.02,20555,19766.98"
"-788.16,20570,19781.84"
"-788.28,20585,19796.72"
"-788.43,20600,19811.57"
"-788.56,20615,19826.44"
"-788.71,20630,19841.29"
"-788.85,20645,19856.15"
"-788.99,20660,19871.01"
"-789.16,20675,19885.84"
"-789.32,20690,19900.68"
"-789.49,20705,19915.51"
"-789.66,20720,19930.34"
"-789.82,20735,19945.18"
"-790.00,20750,19960.00"
"-790.17,20765,19974.83"
"-790.35,20780,19989.65"
"-790.55,20795,20004.45"
"-790.77,20810,20019.23"
"-790.99,20825,20034.01"
"-791.23,20840,20048.77"
"-791.49,20855,20063.51"
"-791.75,20870,20078.25"
"-792.01,20885,20092.99"
"-792.27,20900,20107.73"
"-792.52,20915,20122.48"
"-792.78,20930,20137.22"
"-793.05,20945,20151.95"
"-793.32,20960,20166.68"
"-793.60,20975,20181.40"
"-793.90,20990,20196.10"
"-794.21,21005,20210.79"
"-794.54,21020,20225.46"
"-794.88,21035,20240.12"
"-795.23,21050,20254.77"
"-795.60,21065,20269.40"
"-795.98,21080,20284.02"
"-796.36,21095,20298.64"
"-796.74,21110,20313.26"
"-797.13,21125,20327.87"
"-797.53,21140,20342.46"
"-797.93,21155,20357.07"
"-798.35,21170,20371.65"
"-798.76,21185,20386.24"
"-799.17,21200,20400.83"
"-799.59,21215,20415.41"
"-799.99,21230,20430.01"
"-800.38,21245,20444.62"
"-800.77,21260,20459.23"
"-801.14,21275,20473.86"
"-801.50,21290,20488.50"
"-801.87,21305,20503.13"
"-802.23,21320,20517.77"
"-802.60,21335,20532.40"
"-802.97,21350,20547.03"
"-803.33,21365,20561.67"
"-803.68,21380,20576.32"
"-804.01,21395,20590.99"
"-804.34,21410,20605.66"
"-804.65,21425,20620.35"
"-804.97,21440,20635.03"
"-805.27,21455,20649.72"
"-805.59,21470,20664.41"
"-805.89,21485,20679.11"
"-806.17,21500,20693.82"
"-806.46,21515,20708.54"
"-806.75,21530,20723.25"
"-807.04,21545,20737.96"
"-807.34,21560,20752.66"
"-807.63,21575,20767.37"
"-807.92,21590,20782.08"
"-808.22,21605,20796.78"
"-808.51,21620,20811.49"
"-808.79,21635,20826.21"
"-809.07,21650,20840.93"
"-809.35,21665,20855.65"
"-809.63,21680,20870.37"
"-809.92,21695,20885.08"
"-810.20,21710,20899.80"
"-810.47,21725,20914.53"
"-810.74,21740,20929.26"
"-811.00,21755,20944.00"
"-811.27,21770,20958.73"
"-811.54,21785,20973.46"
"-811.82,21800,20988.18"
"-812.09,21815,21002.91"
"-812.37,21830,21017.63"
"-812.65,21845,21032.35"
"-812.92,21860,21047.07"
"-813.21,21875,21061.79"
"-813.49,21890,21076.51"
"-813.78,21905,21091.22"
"-814.05,21920,21105.95"
"-814.32,21935,21120.68"
"-814.59,21950,21135.41"
"-814.84,21965,21150.16"
"-815.10,21980,21164.90"
"-815.35,21995,21179.64"
"-815.62,22010,21194.38"
"-815.89,22025,21209.11"
"-816.15,22040,21223.85"
"-816.40,22055,21238.60"
"-816.65,22070,21253.35"
"-816.90,22085,21268.10"
"-817.15,22100,21282.85"
"-817.38,22115,21297.62"
"-817.60,22130,21312.39"
"-817.83,22145,21327.17"
"-818.05,22160,21341.95"
"-818.26,22175,21356.74"
"-818.48,22190,21371.52"
"-818.69,22205,21386.31"
"-818.91,22220,21401.09"
"-819.13,22235,21415.88"
"-819.33,22250,21430.67"
"-819.53,22265,21445.47"
"-819.73,22280,21460.27"
"-819.93,22295,21475.07"
"-820.12,22310,21489.88"
"-820.31,22325,21504.69"
"-820.50,22340,21519.50"
"-820.69,22355,21534.31"
"-820.86,22370,21549.14"
"-821.04,22385,21563.96"
"-821.20,22400,21578.79"
"-821.36,22415,21593.64"
"-821.50,22430,21608.50"
"-821.65,22445,21623.35"
"-821.79,22460,21638.21"
"-821.92,22475,21653.07"
"-822.07,22490,21667.93"
"-822.20,22505,21682.80"
"-822.35,22520,21697.65"
"-822.48,22535,21712.52"
"-822.63,22550,21727.37"
"-822.76,22565,21742.24"
"-822.90,22580,21757.10"
"-823.02,22595,21771.98"
"-823.16,22610,21786.84"
"-823.27,22625,21801.72"
"-823.40,22640,21816.60"
"-823.52,22655,21831.48"
"-823.63,22670,21846.37"
"-823.75,22685,21861.25"
"-823.87,22700,21876.13"
"-823.99,22715,21891.01"
"-824.12,22730,21905.88"
"-824.25,22745,21920.75"
"-824.38,22760,21935.62"
"-824.52,22775,21950.48"
"-824.64,22790,21965.36"
"-824.78,22805,21980.22"
"-824.90,22820,21995.10"
"-825.01,22835,22009.99"
"-825.11,22850,22024.89"
"-825.22,22865,22039.78"
"-825.33,22880,22054.67"
"-825.43,22895,22069.56"
"-825.56,22910,22084.44"
"-825.69,22925,22099.31"
"-825.80,22940,22114.20"
"-825.91,22955,22129.09"
"-826.01,22970,22143.99"
"-826.11,22985,22158.89"
"-826.20,23000,22173.80"
"-826.29,23015,22188.71"
"-826.38,23030,22203.62"
"-826.47,23045,22218.53"
"-826.56,23060,22233.44"
"-826.65,23075,22248.35"
"-826.75,23090,22263.25"
"-826.84,23105,22278.16"
"-826.94,23120,22293.06"
"-827.04,23135,22307.96"
"-827.13,23150,22322.87"
"-827.21,23165,22337.79"
"-827.30,23180,22352.70"
"-827.37,23195,22367.63"
"-827.44,23210,22382.56"
"-827.50,23225,22397.50"
"-827.55,23240,22412.45"
"-827.59,23255,22427.40"
"-827.64,23270,22442.36"
"-827.68,23285,22457.31"
"-827.73,23300,22472.27"
"-827.77,23315,22487.23"
"-827.81,23330,22502.19"
"-827.86,23345,22517.14"
"-827.86,23360,22532.13"
"-827.88,23375,22547.12"
"-827.92,23390,22562.08"
"-827.95,23405,22577.04"
"-828.05,23420,22591.95"
"-828.12,23435,22606.88"
"-828.22,23450,22621.78"
"-828.31,23465,22636.69"
"-828.39,23480,22651.61"
"-828.48,23495,22666.52"
"-828.56,23510,22681.44"
"-828.64,23525,22696.36"
"-828.72,23540,22711.28"
""
